-16.9486	-100.6715	marine
-9.1504	-140.5216	marine
9.8481	-80.0454	marine
39.3991	19.3997	marine
18.5839	66.4727	marine
25.6168	-88.4532	marine
72.5128	44.0775	marine
74.2987	-85.7806	marine
-29.5019	37.9889	marine
-8.7296	-17.9604	marine
-61.9689	-49.5017	marine
-16.9601	-100.6335	marine
25.6236	-88.45	marine
39.3888	19.3905	marine
18.7341	66.3896	marine
25.5264	-88.394	marine
78.9354	79.0604	marine
72.4456	-71.8814	marine
-35.2421	26.3048	marine
-8.7986	-17.9034	marine
-62.0385	-49.529	marine
-23.2189	-129.4997	marine
39.2392	-70.0343	marine
33.9179	32.898	marine
-23.2232	-129.5986	marine
-8.8999	-142.5461	marine
39.2305	-70.0377	marine
78.9564	79.4201	marine
72.4693	-71.892	marine
14.5536	70.0128	marine
-8.7789	-17.9099	marine
-33.9116	-73.0537	marine
-23.2811	-129.3947	marine
34.6663	-71.2907	marine
-35.1889	26.2905	marine
-34.0614	-73.1066	marine
-9.0063	-139.1394	marine
34.6712	-71.3093	marine
79.2233	66.3435	marine
70.9433	-53.5127	marine
27.16	27.1433	marine
14.6059	69.9776	marine
-35.1728	26.2868	marine
-21.0292	-35.3498	marine
-32.7971	-87.0693	marine
34.1504	-56.9684	marine
-29.7238	-101.1604	marine
31.6948	-64.2489	marine
77.1604	73.2057	marine
70.9574	-53.5989	marine
23.4183	37.245	marine
-25.826	-111.7294	marine
-8.9111	-142.5571	marine
34.0771	-49.8233	marine
5.9998	73.9067	marine
-34.8901	18.0459	marine
-25.8076	-111.6906	marine
34.1132	-49.9181	marine
74.8023	76.1478	marine
69.1136	-51.5086	marine
23.36	37.2183	marine
-20.9315	-35.1794	marine
-25.8051	-111.7202	marine
-8.9729	-139.2393	marine
35.8427	-37.1526	marine
6.0001	73.8955	marine
-34.9449	17.9189	marine
-21.146	-104.787	marine
35.9346	-37.3032	marine
74.8283	76.2096	marine
64.7	-52.996	marine
21.9467	38.2517	marine
-12.9723	-96.0122	marine
36.1811	-28.9373	marine
0.0033	71.6428	marine
-32.2401	17.7103	marine
-20.9354	-35.1803	marine
0.0222	-153.6858	marine
36.1715	-29.023	marine
78.2518	91.8557	marine
64.7127	-53.0106	marine
18.4417	39.8567	marine
-12.9794	-96.0232	marine
0.0003	-153.6759	marine
43.7182	-16.8714	marine
-9.3921	66.4228	marine
-8.9971	-139.1963	marine
31.5168	-159.046	marine
77.9668	116.6556	marine
61.5754	-55.9846	marine
18.3967	39.875	marine
-13.0023	-95.9759	marine
31.528	-159.0224	marine
43.6792	-16.8344	marine
-31.027	4.6802	marine
-30.1484	-43.2705	marine
31.5213	-158.9958	marine
54.5451	-16.7943	marine
78.0391	116.4105	marine
61.5427	-55.9869	marine
-16.9534	53.9601	marine
-5.2669	-85.2732	marine
35.4002	-127.7499	marine
20.8222	63.5133	marine
35.2698	-127.7268	marine
54.5742	-16.8345	marine
77.9028	117.1545	marine
-16.957	53.9801	marine
-5.261	-85.1678	marine
35.3671	-127.7422	marine
46.8299	-71.254	human gut
55.676	12.5683	human gut
48.5369	9.0536	human gut
39.92	116.42	human gut
35.43462	-80.03068	wastewater
35.152911	-80.85299	wastewater
35.335441	-80.697568	wastewater
35.186728	-80.84516	wastewater
35.186642	-80.845451	wastewater
35.331649	-80.715549	wastewater
35.81978	-82.14935	wastewater
35.137998	-80.862596	wastewater
35.147736	-80.857891	wastewater
35.157238	-80.849578	wastewater
35.157121	-80.849635	wastewater
35.50027	-80.02319	wastewater
35.332361	-80.714839	wastewater
35.333138	-80.667218	wastewater
35.311003	-80.683834	wastewater
36.1431	-81.68725	wastewater
35.320866	-80.73165	wastewater
35.330199	-80.697067	wastewater
39.93	116.18	human gut
39.9	116.25	human gut
39.9	116.23	human gut
39.97	116.38	human gut
57.8929	16.5855	marine
45.71	3.01	cattle rumen
22.65833333	114.1916669	human gut
35.6895	139.6917	human gut
22.283	114.1371	human gut
42.24	-71.22	human gut
40.296	-89.944	soil
40.075	-88.242	soil
42.44851	-76.47862	human gut
37.8397184	-122.2675315	human gut
50.85	5.69	human gut
22.87	113.42	human gut
63.88306	-149.22556	soil
34.98167	-97.52056	soil
51.8126	5.8372	human gut
29.35	106.33	human gut
79.4161	-90.76295	soil
35.9	-83.95	soil
18.5466	-81.7177	thermal vent associated
18.376929	-81.79790600000001	thermal vent associated
18.5466	-81.7182	thermal vent associated
18.3747	-81.7973	thermal vent associated
18.374735	-81.797326	thermal vent associated
18.547101	-81.71817	thermal vent associated
18.547192000000003	-81.7181	thermal vent associated
18.375	-81.7976	thermal vent associated
18.375164	-81.797067	thermal vent associated
18.547192	-81.7181	thermal vent associated
18.376687	-81.798096	thermal vent associated
18.375023	-81.79760300000001	thermal vent associated
18.376929	-81.797906	thermal vent associated
18.375023	-81.797603	thermal vent associated
39.56	116.24	human gut
48.846361	14.487639	water associated
48.7758	9.1829	human gut
34.9757	-97.519	soil
59.310676	18.108437	wastewater
59.844519	17.659844	wastewater
59.355554	18.227079	wastewater
1.35	103.723	water associated
36.04	120.19	water associated
22.47	108.21	water associated
31.12	121.26	water associated
39.36	105.08	water associated
47.25	132.03	water associated
37.25	-122.1	water associated
34.15	117.11	water associated
34.44	113.42	water associated
30.39	104.04	water associated
29.16	88.49	water associated
39.1	117.1	water associated
40.36	120.48	water associated
-26.1	28.0	water associated
34.52	118.43	water associated
29.17	111.53	water associated
22.15	114.15	water associated
